source,target,te_forward,te_backward,net_te,dominant_direction
AMP,ETR,0.007898,0.0,0.007898,AMP->ETR
SYF,DRI,0.007898,0.0,0.007898,SYF->DRI
ANET,FFIV,0.0,0.007897,-0.007897,FFIV->ANET
MCO,WST,0.0,0.007897,-0.007897,WST->MCO
PYPL,VZ,0.007897,0.0,0.007897,PYPL->VZ
CAT,AAPL,0.007897,0.0,0.007897,CAT->AAPL
PPL,POOL,0.007897,0.0,0.007897,PPL->POOL
MCHP,CAG,0.0,0.007896,-0.007896,CAG->MCHP
BAX,DECK,0.007896,0.0,0.007896,BAX->DECK
PWR,KO,0.0,0.007896,-0.007896,KO->PWR
UHS,ZTS,0.0,0.007895,-0.007895,ZTS->UHS
NCLH,MMM,0.007895,0.0,0.007895,NCLH->MMM
ADP,ETN,0.007895,0.0,0.007895,ADP->ETN
NEM,STE,0.007895,0.0,0.007895,NEM->STE
IVZ,CNP,0.0,0.007895,-0.007895,CNP->IVZ
SBAC,ACGL,0.0,0.007894,-0.007894,ACGL->SBAC
TGT,CVX,0.0,0.007894,-0.007894,CVX->TGT
SYK,SLB,0.0,0.007894,-0.007894,SLB->SYK
SWKS,BG,0.007894,0.0,0.007894,SWKS->BG
TDG,APD,0.0,0.007894,-0.007894,APD->TDG
BLK,GILD,0.007894,0.0,0.007894,BLK->GILD
PNC,XOM,0.0,0.007894,-0.007894,XOM->PNC
WYNN,COR,0.007894,0.0,0.007894,WYNN->COR
XYZ,CTAS,0.0,0.007894,-0.007894,CTAS->XYZ
OMC,CBRE,0.0,0.007893,-0.007893,CBRE->OMC
LNT,ADBE,0.007893,0.0,0.007893,LNT->ADBE
MA,ADSK,0.0,0.007893,-0.007893,ADSK->MA
ADM,ACGL,0.007893,0.0,0.007893,ADM->ACGL
LOW,ADP,0.007893,0.0,0.007893,LOW->ADP
JCI,DHI,0.0,0.007893,-0.007893,DHI->JCI
VEEV,TROW,0.0,0.007893,-0.007893,TROW->VEEV
XYZ,ADM,0.007893,0.0,0.007893,XYZ->ADM
RVTY,ACGL,0.007893,0.0,0.007893,RVTY->ACGL
APD,ETR,0.0,0.007893,-0.007893,ETR->APD
PRU,ARES,0.0,0.007892,-0.007892,ARES->PRU
LVS,AIZ,0.0,0.007891,-0.007891,AIZ->LVS
WYNN,PWR,0.007891,0.0,0.007891,WYNN->PWR
JPM,PTC,0.007891,0.0,0.007891,JPM->PTC
BXP,GM,0.0,0.007891,-0.007891,GM->BXP
AMZN,FFIV,0.007891,0.0,0.007891,AMZN->FFIV
RL,FDS,0.0,0.007891,-0.007891,FDS->RL
IVZ,CMG,0.0,0.007891,-0.007891,CMG->IVZ
PNW,CVX,0.007891,0.0,0.007891,PNW->CVX
KEYS,DLTR,0.007891,0.0,0.007891,KEYS->DLTR
MSCI,MCHP,0.007891,0.0,0.007891,MSCI->MCHP
NDSN,TRV,0.007891,0.0,0.007891,NDSN->TRV
CAH,CCI,0.0,0.00789,-0.00789,CCI->CAH
WAB,BF-B,0.0,0.00789,-0.00789,BF-B->WAB
LYV,GRMN,0.00789,0.0,0.00789,LYV->GRMN
VRSK,MMM,0.0,0.00789,-0.00789,MMM->VRSK
KLAC,DPZ,0.00789,0.0,0.00789,KLAC->DPZ
COR,GIS,0.0,0.00789,-0.00789,GIS->COR
EXC,EG,0.0,0.00789,-0.00789,EG->EXC
NKE,WRB,0.0,0.00789,-0.00789,WRB->NKE
ODFL,RF,0.00789,0.0,0.00789,ODFL->RF
LII,ABT,0.007889,0.0,0.007889,LII->ABT
MSCI,O,0.007889,0.0,0.007889,MSCI->O
MA,CVS,0.007889,0.0,0.007889,MA->CVS
NTAP,CI,0.0,0.007889,-0.007889,CI->NTAP
YUM,SBUX,0.007889,0.0,0.007889,YUM->SBUX
OKE,FANG,0.0,0.007889,-0.007889,FANG->OKE
CCL,STZ,0.0,0.007889,-0.007889,STZ->CCL
AAPL,HLT,0.0,0.007888,-0.007888,HLT->AAPL
SLB,AIZ,0.0,0.007888,-0.007888,AIZ->SLB
NXPI,AWK,0.0,0.007888,-0.007888,AWK->NXPI
ROL,AFL,0.0,0.007888,-0.007888,AFL->ROL
CNP,AFL,0.0,0.007888,-0.007888,AFL->CNP
TKO,FISV,0.0,0.007887,-0.007887,FISV->TKO
CINF,CPRT,0.007887,0.0,0.007887,CINF->CPRT
INVH,IBKR,0.007887,0.0,0.007887,INVH->IBKR
MCO,AMZN,0.0,0.007887,-0.007887,AMZN->MCO
WDC,RL,0.0,0.007887,-0.007887,RL->WDC
PLD,REG,0.007887,0.0,0.007887,PLD->REG
LRCX,EL,0.0,0.007886,-0.007886,EL->LRCX
MSCI,DG,0.007886,0.0,0.007886,MSCI->DG
JNJ,LMT,0.007886,0.0,0.007886,JNJ->LMT
MSFT,CL,0.0,0.007886,-0.007886,CL->MSFT
MPC,AFL,0.0,0.007885,-0.007885,AFL->MPC
LYB,ZTS,0.007885,0.0,0.007885,LYB->ZTS
PH,AFL,0.0,0.007885,-0.007885,AFL->PH
COHR,GD,0.007885,0.0,0.007885,COHR->GD
TDY,HLT,0.007884,0.0,0.007884,TDY->HLT
BKNG,AVB,0.007884,0.0,0.007884,BKNG->AVB
SNPS,IBM,0.007884,0.0,0.007884,SNPS->IBM
VZ,FDS,0.007884,0.0,0.007884,VZ->FDS
CRM,EXPD,0.0,0.007884,-0.007884,EXPD->CRM
MU,UHS,0.007884,0.0,0.007884,MU->UHS
ZBH,AEP,0.007883,0.0,0.007883,ZBH->AEP
MCK,BDX,0.007883,0.0,0.007883,MCK->BDX
ORCL,COST,0.0,0.007883,-0.007883,COST->ORCL
NCLH,AIZ,0.007883,0.0,0.007883,NCLH->AIZ
OKE,HCA,0.0,0.007883,-0.007883,HCA->OKE
BXP,AON,0.0,0.007883,-0.007883,AON->BXP
MSFT,FITB,0.0,0.007883,-0.007883,FITB->MSFT
AKAM,ETN,0.0,0.007883,-0.007883,ETN->AKAM
BSX,APA,0.0,0.007883,-0.007883,APA->BSX
DOC,DOW,0.0,0.007883,-0.007883,DOW->DOC
ITW,HSIC,0.0,0.007883,-0.007883,HSIC->ITW
AVB,GDDY,0.0,0.007883,-0.007883,GDDY->AVB
VRT,CPAY,0.0,0.007882,-0.007882,CPAY->VRT
MLM,CFG,0.007882,0.0,0.007882,MLM->CFG
IVZ,MAA,0.007882,0.0,0.007882,IVZ->MAA
AEP,FSLR,0.007882,0.0,0.007882,AEP->FSLR
NRG,EBAY,0.007882,0.0,0.007882,NRG->EBAY
SYY,DELL,0.0,0.007882,-0.007882,DELL->SYY
SBAC,CAH,0.007882,0.0,0.007882,SBAC->CAH
AAPL,HST,0.0,0.007881,-0.007881,HST->AAPL
PGR,PG,0.0,0.007881,-0.007881,PG->PGR
UNH,WDAY,0.007881,0.0,0.007881,UNH->WDAY
MAS,COF,0.007881,0.0,0.007881,MAS->COF
F,ELV,0.0,0.007881,-0.007881,ELV->F
UDR,TT,0.0,0.00788,-0.00788,TT->UDR
WYNN,BRO,0.00788,0.0,0.00788,WYNN->BRO
NOW,DAL,0.007879,0.0,0.007879,NOW->DAL
MRK,ATO,0.0,0.007879,-0.007879,ATO->MRK
BAX,APH,0.0,0.007879,-0.007879,APH->BAX
PPG,DE,0.007878,0.0,0.007878,PPG->DE
TEL,EIX,0.007878,0.0,0.007878,TEL->EIX
L,CDNS,0.0,0.007878,-0.007878,CDNS->L
PRU,CHTR,0.007878,0.0,0.007878,PRU->CHTR
ZBH,AME,0.007878,0.0,0.007878,ZBH->AME
GIS,HIG,0.0,0.007877,-0.007877,HIG->GIS
APH,FICO,0.0,0.007877,-0.007877,FICO->APH
KMI,BR,0.0,0.007877,-0.007877,BR->KMI
MAR,MO,0.0,0.007877,-0.007877,MO->MAR
WDC,TPL,0.0,0.007877,-0.007877,TPL->WDC
OMC,CVX,0.0,0.007877,-0.007877,CVX->OMC
ADBE,CSGP,0.0,0.007877,-0.007877,CSGP->ADBE
MS,WM,0.007877,0.0,0.007877,MS->WM
VRSK,EME,0.0,0.007876,-0.007876,EME->VRSK
GWW,CAG,0.007876,0.0,0.007876,GWW->CAG
FDX,GPN,0.007876,0.0,0.007876,FDX->GPN
TXN,IT,0.0,0.007876,-0.007876,IT->TXN
BKR,BEN,0.007876,0.0,0.007876,BKR->BEN
GWW,ECL,0.007876,0.0,0.007876,GWW->ECL
TYL,SJM,0.007876,0.0,0.007876,TYL->SJM
BKR,DELL,0.007876,0.0,0.007876,BKR->DELL
MGM,GM,0.0,0.007876,-0.007876,GM->MGM
KO,EPAM,0.0,0.007875,-0.007875,EPAM->KO
LHX,SATS,0.007875,0.0,0.007875,LHX->SATS
PH,TJX,0.0,0.007875,-0.007875,TJX->PH
LVS,DAL,0.0,0.007875,-0.007875,DAL->LVS
ALB,BAX,0.0,0.007875,-0.007875,BAX->ALB
EQT,FISV,0.0,0.007875,-0.007875,FISV->EQT
GE,HIG,0.0,0.007875,-0.007875,HIG->GE
NOC,LYB,0.0,0.007875,-0.007875,LYB->NOC
IP,APH,0.007874,0.0,0.007874,IP->APH
WST,EA,0.007874,0.0,0.007874,WST->EA
CVX,GPN,0.007874,0.0,0.007874,CVX->GPN
USB,AMZN,0.007874,0.0,0.007874,USB->AMZN
MSCI,ADSK,0.007874,0.0,0.007874,MSCI->ADSK
CPT,APD,0.0,0.007874,-0.007874,APD->CPT
BKR,GNRC,0.007874,0.0,0.007874,BKR->GNRC
VRT,VRSN,0.0,0.007874,-0.007874,VRSN->VRT
ESS,HWM,0.007874,0.0,0.007874,ESS->HWM
MAA,GLW,0.007874,0.0,0.007874,MAA->GLW
ROST,SYY,0.0,0.007873,-0.007873,SYY->ROST
PPL,ACN,0.0,0.007873,-0.007873,ACN->PPL
PAYX,CMG,0.007873,0.0,0.007873,PAYX->CMG
LEN,BRO,0.0,0.007873,-0.007873,BRO->LEN
COF,AIG,0.007873,0.0,0.007873,COF->AIG
IP,AEE,0.0,0.007873,-0.007873,AEE->IP
LOW,BKR,0.0,0.007873,-0.007873,BKR->LOW
DOC,EFX,0.007873,0.0,0.007873,DOC->EFX
PAYX,BBY,0.0,0.007872,-0.007872,BBY->PAYX
LYV,CTVA,0.0,0.007872,-0.007872,CTVA->LYV
KMI,VTR,0.0,0.007872,-0.007872,VTR->KMI
NDAQ,CHD,0.0,0.007872,-0.007872,CHD->NDAQ
RF,SBUX,0.007872,0.0,0.007872,RF->SBUX
TTD,WST,0.007871,0.0,0.007871,TTD->WST
APD,HRL,0.007871,0.0,0.007871,APD->HRL
MCHP,BR,0.007871,0.0,0.007871,MCHP->BR
MA,UDR,0.007871,0.0,0.007871,MA->UDR
IP,GNRC,0.007871,0.0,0.007871,IP->GNRC
NEE,SPGI,0.007871,0.0,0.007871,NEE->SPGI
SHW,EPAM,0.0,0.007871,-0.007871,EPAM->SHW
MPWR,WY,0.007871,0.0,0.007871,MPWR->WY
NCLH,MET,0.0,0.00787,-0.00787,MET->NCLH
IDXX,GS,0.0,0.00787,-0.00787,GS->IDXX
GD,DOC,0.0,0.00787,-0.00787,DOC->GD
LYB,WAT,0.00787,0.0,0.00787,LYB->WAT
SMCI,GDDY,0.0,0.00787,-0.00787,GDDY->SMCI
GL,DELL,0.0,0.00787,-0.00787,DELL->GL
NSC,IP,0.0,0.00787,-0.00787,IP->NSC
NXPI,CVNA,0.0,0.00787,-0.00787,CVNA->NXPI
IRM,APO,0.0,0.007869,-0.007869,APO->IRM
NEM,EXPD,0.007869,0.0,0.007869,NEM->EXPD
TECH,GPN,0.0,0.007869,-0.007869,GPN->TECH
TER,AXP,0.0,0.007869,-0.007869,AXP->TER
NI,GILD,0.007869,0.0,0.007869,NI->GILD
MOS,UAL,0.007869,0.0,0.007869,MOS->UAL
WRB,EMR,0.007868,0.0,0.007868,WRB->EMR
WAB,DVN,0.007868,0.0,0.007868,WAB->DVN
STX,STE,0.007868,0.0,0.007868,STX->STE
MNST,BLK,0.0,0.007868,-0.007868,BLK->MNST
SRE,AXON,0.0,0.007868,-0.007868,AXON->SRE
PODD,AAPL,0.007868,0.0,0.007868,PODD->AAPL
SCHW,ALL,0.007868,0.0,0.007868,SCHW->ALL
WST,IEX,0.007868,0.0,0.007868,WST->IEX
VICI,BALL,0.007867,0.0,0.007867,VICI->BALL
LII,CASY,0.0,0.007867,-0.007867,CASY->LII
PCAR,DOV,0.007867,0.0,0.007867,PCAR->DOV
MTD,DELL,0.0,0.007866,-0.007866,DELL->MTD
LVS,PYPL,0.007866,0.0,0.007866,LVS->PYPL
VLO,HPE,0.0,0.007866,-0.007866,HPE->VLO
PGR,ADI,0.007866,0.0,0.007866,PGR->ADI
LYV,F,0.0,0.007866,-0.007866,F->LYV
QCOM,CSX,0.007866,0.0,0.007866,QCOM->CSX
MCO,CVX,0.007866,0.0,0.007866,MCO->CVX
NDSN,ACN,0.0,0.007866,-0.007866,ACN->NDSN
PFG,DECK,0.007865,0.0,0.007865,PFG->DECK
NXPI,TRV,0.007865,0.0,0.007865,NXPI->TRV
NOC,HRL,0.0,0.007865,-0.007865,HRL->NOC
TRV,QCOM,0.0,0.007865,-0.007865,QCOM->TRV
JCI,MPC,0.007864,0.0,0.007864,JCI->MPC
PNW,ZBRA,0.0,0.007864,-0.007864,ZBRA->PNW
PPG,TSLA,0.007864,0.0,0.007864,PPG->TSLA
ITW,LHX,0.007864,0.0,0.007864,ITW->LHX
JKHY,WELL,0.007864,0.0,0.007864,JKHY->WELL
URI,UNP,0.007864,0.0,0.007864,URI->UNP
SJM,BEN,0.0,0.007864,-0.007864,BEN->SJM
NTAP,MLM,0.007864,0.0,0.007864,NTAP->MLM
IVZ,IBKR,0.0,0.007863,-0.007863,IBKR->IVZ
XYL,EBAY,0.007863,0.0,0.007863,XYL->EBAY
KKR,MTB,0.0,0.007863,-0.007863,MTB->KKR
MMM,HUM,0.0,0.007863,-0.007863,HUM->MMM
SBAC,ADBE,0.007863,0.0,0.007863,SBAC->ADBE
FIS,EBAY,0.007863,0.0,0.007863,FIS->EBAY
MSCI,MA,0.007863,0.0,0.007863,MSCI->MA
CI,ETR,0.007862,0.0,0.007862,CI->ETR
VST,RCL,0.007862,0.0,0.007862,VST->RCL
MAS,HD,0.0,0.007862,-0.007862,HD->MAS
ZBRA,CPAY,0.007862,0.0,0.007862,ZBRA->CPAY
NOC,KHC,0.0,0.007862,-0.007862,KHC->NOC
JBHT,GPC,0.007862,0.0,0.007862,JBHT->GPC
SPG,F,0.007862,0.0,0.007862,SPG->F
APA,DHR,0.0,0.007861,-0.007861,DHR->APA
TTWO,BEN,0.007861,0.0,0.007861,TTWO->BEN
SYY,LNT,0.007861,0.0,0.007861,SYY->LNT
UHS,DELL,0.0,0.007861,-0.007861,DELL->UHS
BK,HCA,0.007861,0.0,0.007861,BK->HCA
NCLH,MDLZ,0.0,0.007861,-0.007861,MDLZ->NCLH
CI,AIG,0.0,0.00786,-0.00786,AIG->CI
AMZN,ECL,0.00786,0.0,0.00786,AMZN->ECL
MDT,CNC,0.00786,0.0,0.00786,MDT->CNC
DIS,AJG,0.00786,0.0,0.00786,DIS->AJG
CME,FSLR,0.0,0.00786,-0.00786,FSLR->CME
NOC,NEE,0.007859,0.0,0.007859,NOC->NEE
RJF,ETR,0.007859,0.0,0.007859,RJF->ETR
KIM,BR,0.0,0.007859,-0.007859,BR->KIM
WELL,TEL,0.0,0.007859,-0.007859,TEL->WELL
BLK,FOXA,0.0,0.007859,-0.007859,FOXA->BLK
OXY,LII,0.0,0.007859,-0.007859,LII->OXY
MOS,AFL,0.007859,0.0,0.007859,MOS->AFL
MNST,CMS,0.007859,0.0,0.007859,MNST->CMS
RVTY,CASY,0.0,0.007859,-0.007859,CASY->RVTY
PPG,EQR,0.007859,0.0,0.007859,PPG->EQR
NTAP,TER,0.0,0.007859,-0.007859,TER->NTAP
APTV,EMR,0.0,0.007859,-0.007859,EMR->APTV
AMD,EW,0.007858,0.0,0.007858,AMD->EW
CLX,FITB,0.0,0.007858,-0.007858,FITB->CLX
APTV,FIX,0.007858,0.0,0.007858,APTV->FIX
NSC,CMG,0.0,0.007858,-0.007858,CMG->NSC
PH,SPGI,0.0,0.007857,-0.007857,SPGI->PH
SRE,FE,0.0,0.007857,-0.007857,FE->SRE
NRG,HII,0.0,0.007856,-0.007856,HII->NRG
MCK,WTW,0.007856,0.0,0.007856,MCK->WTW
AFL,BBY,0.007856,0.0,0.007856,AFL->BBY
KMB,IQV,0.007856,0.0,0.007856,KMB->IQV
JPM,UNH,0.0,0.007856,-0.007856,UNH->JPM
ZBH,HRL,0.0,0.007856,-0.007856,HRL->ZBH
WDAY,CMCSA,0.0,0.007856,-0.007856,CMCSA->WDAY
AEE,AIG,0.0,0.007856,-0.007856,AIG->AEE
MU,APH,0.007855,0.0,0.007855,MU->APH
STZ,EQR,0.0,0.007855,-0.007855,EQR->STZ
INCY,TTWO,0.007855,0.0,0.007855,INCY->TTWO
JKHY,IEX,0.007855,0.0,0.007855,JKHY->IEX
NEE,HWM,0.007855,0.0,0.007855,NEE->HWM
NSC,APO,0.0,0.007855,-0.007855,APO->NSC
BG,ESS,0.007855,0.0,0.007855,BG->ESS
WDAY,IEX,0.007855,0.0,0.007855,WDAY->IEX
NXPI,MA,0.007854,0.0,0.007854,NXPI->MA
APTV,FANG,0.007854,0.0,0.007854,APTV->FANG
CRM,EG,0.0,0.007854,-0.007854,EG->CRM
EXPE,HPQ,0.0,0.007854,-0.007854,HPQ->EXPE
ADSK,GEN,0.0,0.007854,-0.007854,GEN->ADSK
ICE,TJX,0.0,0.007854,-0.007854,TJX->ICE
MRNA,AES,0.0,0.007854,-0.007854,AES->MRNA
GWW,EXPE,0.0,0.007854,-0.007854,EXPE->GWW
MAS,AMT,0.0,0.007854,-0.007854,AMT->MAS
PSKY,CAH,0.007853,0.0,0.007853,PSKY->CAH
WY,ROL,0.0,0.007853,-0.007853,ROL->WY
VTR,EXPE,0.0,0.007853,-0.007853,EXPE->VTR
DIS,CLX,0.0,0.007853,-0.007853,CLX->DIS
KMB,SYY,0.007852,0.0,0.007852,KMB->SYY
PSA,TDY,0.0,0.007852,-0.007852,TDY->PSA
CLX,CPT,0.007852,0.0,0.007852,CLX->CPT
NFLX,DPZ,0.007852,0.0,0.007852,NFLX->DPZ
CCL,ALL,0.0,0.007852,-0.007852,ALL->CCL
TTWO,AVB,0.007852,0.0,0.007852,TTWO->AVB
WAT,AME,0.007852,0.0,0.007852,WAT->AME
TTD,CHTR,0.007852,0.0,0.007852,TTD->CHTR
KEYS,ROP,0.0,0.007852,-0.007852,ROP->KEYS
LHX,CF,0.007852,0.0,0.007852,LHX->CF
TPR,CAG,0.007851,0.0,0.007851,TPR->CAG
VRTX,HD,0.0,0.007851,-0.007851,HD->VRTX
IP,ALL,0.0,0.007851,-0.007851,ALL->IP
CLX,DXCM,0.0,0.007851,-0.007851,DXCM->CLX
WM,BLK,0.0,0.007851,-0.007851,BLK->WM
MAS,ELV,0.0,0.007851,-0.007851,ELV->MAS
WMB,WM,0.007851,0.0,0.007851,WMB->WM
VRSK,GL,0.007851,0.0,0.007851,VRSK->GL
NOC,HUM,0.0,0.00785,-0.00785,HUM->NOC
STX,CAG,0.00785,0.0,0.00785,STX->CAG
SYF,BXP,0.00785,0.0,0.00785,SYF->BXP
CCL,EPAM,0.00785,0.0,0.00785,CCL->EPAM
PSX,DD,0.0,0.00785,-0.00785,DD->PSX
VLO,SLB,0.00785,0.0,0.00785,VLO->SLB
DVN,CRH,0.0,0.00785,-0.00785,CRH->DVN
NTRS,DRI,0.00785,0.0,0.00785,NTRS->DRI
WY,CLX,0.007849,0.0,0.007849,WY->CLX
SNPS,CMCSA,0.0,0.007849,-0.007849,CMCSA->SNPS
TKO,BSX,0.007849,0.0,0.007849,TKO->BSX
SO,COR,0.007849,0.0,0.007849,SO->COR
PCG,CSCO,0.0,0.007849,-0.007849,CSCO->PCG
TMO,EMR,0.0,0.007849,-0.007849,EMR->TMO
PEG,SBUX,0.007848,0.0,0.007848,PEG->SBUX
PFE,KR,0.007848,0.0,0.007848,PFE->KR
CSGP,EG,0.0,0.007848,-0.007848,EG->CSGP
ISRG,TROW,0.007848,0.0,0.007848,ISRG->TROW
XOM,CARR,0.007848,0.0,0.007848,XOM->CARR
NVR,WMB,0.007848,0.0,0.007848,NVR->WMB
RL,AME,0.007848,0.0,0.007848,RL->AME
LRCX,DOW,0.007847,0.0,0.007847,LRCX->DOW
GPN,GM,0.007847,0.0,0.007847,GPN->GM
LRCX,ARE,0.0,0.007847,-0.007847,ARE->LRCX
OXY,EXC,0.007847,0.0,0.007847,OXY->EXC
WST,GLW,0.007847,0.0,0.007847,WST->GLW
WFC,AXON,0.007847,0.0,0.007847,WFC->AXON
BKR,KO,0.007847,0.0,0.007847,BKR->KO
ABBV,CRH,0.0,0.007847,-0.007847,CRH->ABBV
KEY,GE,0.007847,0.0,0.007847,KEY->GE
ITW,FDX,0.007847,0.0,0.007847,ITW->FDX
CHTR,CINF,0.0,0.007847,-0.007847,CINF->CHTR
PKG,LVS,0.007847,0.0,0.007847,PKG->LVS
AON,CTVA,0.0,0.007847,-0.007847,CTVA->AON
IRM,UDR,0.007847,0.0,0.007847,IRM->UDR
STZ,EFX,0.0,0.007847,-0.007847,EFX->STZ
WMB,DOV,0.0,0.007846,-0.007846,DOV->WMB
OMC,GOOGL,0.0,0.007846,-0.007846,GOOGL->OMC
ORLY,MCO,0.0,0.007846,-0.007846,MCO->ORLY
WY,CAG,0.0,0.007846,-0.007846,CAG->WY
META,ADP,0.007846,0.0,0.007846,META->ADP
CBOE,DRI,0.007846,0.0,0.007846,CBOE->DRI
VRSN,BRO,0.0,0.007846,-0.007846,BRO->VRSN
ALB,HSIC,0.0,0.007846,-0.007846,HSIC->ALB
ISRG,CDNS,0.007845,0.0,0.007845,ISRG->CDNS
LYB,FIS,0.0,0.007845,-0.007845,FIS->LYB
WTW,SMCI,0.007845,0.0,0.007845,WTW->SMCI
PTC,C,0.0,0.007845,-0.007845,C->PTC
HIG,DD,0.0,0.007845,-0.007845,DD->HIG
EQIX,CSGP,0.0,0.007844,-0.007844,CSGP->EQIX
WRB,AKAM,0.007844,0.0,0.007844,WRB->AKAM
MRK,TRV,0.007844,0.0,0.007844,MRK->TRV
WM,OTIS,0.0,0.007844,-0.007844,OTIS->WM
NDSN,VICI,0.0,0.007844,-0.007844,VICI->NDSN
CHRW,HD,0.0,0.007844,-0.007844,HD->CHRW
NDSN,ZBH,0.007844,0.0,0.007844,NDSN->ZBH
TRV,SMCI,0.007844,0.0,0.007844,TRV->SMCI
WELL,FITB,0.0,0.007844,-0.007844,FITB->WELL
TYL,DGX,0.0,0.007844,-0.007844,DGX->TYL
SRE,CSGP,0.0,0.007844,-0.007844,CSGP->SRE
LDOS,COST,0.007843,0.0,0.007843,LDOS->COST
NFLX,RSG,0.0,0.007843,-0.007843,RSG->NFLX
SMCI,FISV,0.007843,0.0,0.007843,SMCI->FISV
MAS,DOW,0.0,0.007842,-0.007842,DOW->MAS
IEX,CAH,0.0,0.007842,-0.007842,CAH->IEX
MOS,UDR,0.007842,0.0,0.007842,MOS->UDR
NCLH,LYV,0.0,0.007842,-0.007842,LYV->NCLH
VLO,CPB,0.0,0.007842,-0.007842,CPB->VLO
SBAC,ROP,0.007842,0.0,0.007842,SBAC->ROP
JNJ,BRK-B,0.0,0.007842,-0.007842,BRK-B->JNJ
NDSN,TFC,0.007842,0.0,0.007842,NDSN->TFC
IRM,BKNG,0.007842,0.0,0.007842,IRM->BKNG
ORLY,MAS,0.007841,0.0,0.007841,ORLY->MAS
SPGI,SHW,0.007841,0.0,0.007841,SPGI->SHW
NVDA,SCHW,0.007841,0.0,0.007841,NVDA->SCHW
NDAQ,BG,0.007841,0.0,0.007841,NDAQ->BG
TYL,CCL,0.00784,0.0,0.00784,TYL->CCL
FITB,HON,0.0,0.00784,-0.00784,HON->FITB
PLD,COF,0.00784,0.0,0.00784,PLD->COF
MLM,PSA,0.007839,0.0,0.007839,MLM->PSA
NTAP,ES,0.007839,0.0,0.007839,NTAP->ES
NWSA,KLAC,0.007839,0.0,0.007839,NWSA->KLAC
XYL,GWW,0.007839,0.0,0.007839,XYL->GWW
RJF,BKR,0.0,0.007839,-0.007839,BKR->RJF
PYPL,BIIB,0.007838,0.0,0.007838,PYPL->BIIB
TXT,TTD,0.007838,0.0,0.007838,TXT->TTD
ISRG,DAL,0.0,0.007838,-0.007838,DAL->ISRG
IT,DOW,0.0,0.007838,-0.007838,DOW->IT
SMCI,CB,0.0,0.007838,-0.007838,CB->SMCI
PSA,ACN,0.0,0.007838,-0.007838,ACN->PSA
META,UBER,0.007838,0.0,0.007838,META->UBER
MTB,BG,0.007838,0.0,0.007838,MTB->BG
PGR,ROK,0.007837,0.0,0.007837,PGR->ROK
PKG,CTAS,0.0,0.007837,-0.007837,CTAS->PKG
WDAY,ABT,0.007837,0.0,0.007837,WDAY->ABT
XYL,AEE,0.0,0.007837,-0.007837,AEE->XYL
FRT,ELV,0.007837,0.0,0.007837,FRT->ELV
NDAQ,TEL,0.007837,0.0,0.007837,NDAQ->TEL
OXY,AAPL,0.007837,0.0,0.007837,OXY->AAPL
PNW,TT,0.0,0.007836,-0.007836,TT->PNW
IEX,BAX,0.007836,0.0,0.007836,IEX->BAX
UAL,TPL,0.007836,0.0,0.007836,UAL->TPL
TKO,CASY,0.0,0.007836,-0.007836,CASY->TKO
CHD,APO,0.007836,0.0,0.007836,CHD->APO
FDS,EG,0.007836,0.0,0.007836,FDS->EG
PM,TFC,0.0,0.007836,-0.007836,TFC->PM
FIX,IT,0.0,0.007836,-0.007836,IT->FIX
PYPL,BMY,0.0,0.007836,-0.007836,BMY->PYPL
HST,GPC,0.007836,0.0,0.007836,HST->GPC
PGR,VMC,0.0,0.007835,-0.007835,VMC->PGR
TTD,TMO,0.0,0.007835,-0.007835,TMO->TTD
ORCL,KO,0.0,0.007835,-0.007835,KO->ORCL
BSX,CTVA,0.0,0.007835,-0.007835,CTVA->BSX
TKO,IR,0.007835,0.0,0.007835,TKO->IR
MTD,MCHP,0.007835,0.0,0.007835,MTD->MCHP
SPGI,CCL,0.007835,0.0,0.007835,SPGI->CCL
NDAQ,CHTR,0.0,0.007835,-0.007835,CHTR->NDAQ
JCI,AMGN,0.007835,0.0,0.007835,JCI->AMGN
TMUS,COP,0.007834,0.0,0.007834,TMUS->COP
ROL,CCI,0.007834,0.0,0.007834,ROL->CCI
INCY,MCO,0.007834,0.0,0.007834,INCY->MCO
OKE,RL,0.0,0.007834,-0.007834,RL->OKE
LEN,XYZ,0.007834,0.0,0.007834,LEN->XYZ
MDLZ,BK,0.007834,0.0,0.007834,MDLZ->BK
WELL,SWK,0.0,0.007834,-0.007834,SWK->WELL
BLDR,EPAM,0.007834,0.0,0.007834,BLDR->EPAM
DVN,EIX,0.0,0.007834,-0.007834,EIX->DVN
LULU,CSGP,0.007834,0.0,0.007834,LULU->CSGP
ON,EIX,0.0,0.007833,-0.007833,EIX->ON
MPC,SCHW,0.0,0.007833,-0.007833,SCHW->MPC
NTRS,LLY,0.0,0.007833,-0.007833,LLY->NTRS
SMCI,BIIB,0.007832,0.0,0.007832,SMCI->BIIB
LOW,RTX,0.007832,0.0,0.007832,LOW->RTX
WBD,ADP,0.007832,0.0,0.007832,WBD->ADP
AZO,AWK,0.007831,0.0,0.007831,AZO->AWK
ADM,EXR,0.007831,0.0,0.007831,ADM->EXR
OKE,UBER,0.0,0.007831,-0.007831,UBER->OKE
SPGI,TEL,0.0,0.007831,-0.007831,TEL->SPGI
PAYX,CRH,0.0,0.007831,-0.007831,CRH->PAYX
CVNA,APH,0.0,0.007831,-0.007831,APH->CVNA
